City,Name,Language,Time,Type,Price,Capacity,Booked
Thalayolaparambu,CarnivalThalayolaparambu,Malayalam,10:00,Gold,110₹,204,8
Kochi,PvrOberonMallErnakulam,Malayalam,10:15,Classic,100₹,36,0
Kochi,PvrOberonMallErnakulam,Malayalam,10:15,ClassicPlus,129₹,81,6
Kollam,CarnivalRpMallKollam,Malayalam,10:30,PremiumOffline,100₹,96,18
Karunagappally,CarnivalHJComplexLalajiJunction,Malayalam,11:00,ClassicOffline,100₹,118,0
Thrissur,InoxSobhaCityMallPuzhakkal,Malayalam,11:15,Club,130₹,63,2
Thrissur,InoxSobhaCityMallPuzhakkal,Malayalam,11:15,Executive,100₹,22,0
Thrissur,InoxSobhaCityMallPuzhakkal,Malayalam,11:15,RoyalRecliner,200₹,10,2
Thrissur,InoxSobhaCityMallPuzhakkal,Malayalam,11:15,Royal,130₹,16,0
Angamaly,CarnivalKsrtComplexSalemErnakulamHighway,Malayalam,12:00,GoldOffline,130₹,202,0
Thalayolaparambu,CarnivalThalayolaparambu,Malayalam,12:00,Gold,110₹,204,2
Trivandrum,CarnivalArtechMallVanchyoor,Malayalam,13:15,ExecutiveOffline,100₹,13,0
Trivandrum,CarnivalArtechMallVanchyoor,Malayalam,13:15,SilverOffline,150₹,167,16
Trivandrum,CarnivalArtechMallVanchyoor,Malayalam,13:15,GoldOffline,300₹,13,0
Trivandrum,CarnivalArtechMallVanchyoor,Malayalam,15:25,ExecutiveOffline,100₹,13,0
Trivandrum,CarnivalArtechMallVanchyoor,Malayalam,15:25,SilverOffline,150₹,167,18
Trivandrum,CarnivalArtechMallVanchyoor,Malayalam,15:25,GoldOffline,300₹,13,0
Kollam,CarnivalRpMallKollam,Malayalam,16:00,PremiumOffline,150₹,96,19
Muvattupuzha,CarnivalGrandCentreMallAramanaJunction,Malayalam,16:00,ExecutiveOffline,130₹,96,0
Kochi,PvrOberonMallErnakulam,Malayalam,16:15,Classic,129₹,36,3
Kochi,PvrOberonMallErnakulam,Malayalam,16:15,ClassicPlus,160₹,81,18
Karunagappally,CarnivalHJComplexLalajiJunction,Malayalam,16:45,ClassicOffline,110₹,118,0
Angamaly,CarnivalKsrtComplexSalemErnakulamHighway,Malayalam,17:00,GoldOffline,130₹,202,2
Thalayolaparambu,CarnivalThalayolaparambu,Malayalam,18:45,Gold,110₹,204,0
Trivandrum,CarnivalMallOfTravancoreEanchakkal,Malayalam,19:10,NormalOffline,100₹,18,0
Trivandrum,CarnivalMallOfTravancoreEanchakkal,Malayalam,19:10,ExecutiveOffline,160₹,72,10
Trivandrum,CarnivalMallOfTravancoreEanchakkal,Malayalam,19:10,Silver,190₹,103,10
Kochi,PvrLuluKochi,Malayalam,20:00,Classic,140₹,39,3
Kochi,PvrLuluKochi,Malayalam,20:00,ClassicPlus,160₹,91,15
Kochi,PvrLuluKochi,Malayalam,20:00,Prime,190₹,68,9
Kochi,PvrLuluKochi,Malayalam,20:00,Recliner,350₹,10,2
Karunagappally,CarnivalHJComplexLalajiJunction,Malayalam,22:30,ClassicOffline,110₹,118,0
Thrissur,InoxSobhaCityMallPuzhakkal,Malayalam,22:30,Club,170₹,63,2
Thrissur,InoxSobhaCityMallPuzhakkal,Malayalam,22:30,Executive,130₹,22,0
Thrissur,InoxSobhaCityMallPuzhakkal,Malayalam,22:30,RoyalRecliner,290₹,10,0
Thrissur,InoxSobhaCityMallPuzhakkal,Malayalam,22:30,Royal,170₹,16,0
Kariyad,CarnivalCinemasKariyad,Malayalam,22:40,ExecutiveOffline,140₹,96,0
Kariyad,CarnivalCinemasKariyad,Malayalam,22:40,GoldLounge,270₹,32,0
