State,City,Name,Language,Time,Type,Price,Capacity,Booked
Maharashtra,Nagpur,MovieMaxEternityNagpur,Hindi,09:00,Classic,70₹,88,0
Maharashtra,Nagpur,MovieMaxEternityNagpur,Hindi,09:00,Prime,100₹,212,2
Maharashtra,Nagpur,MovieMaxEternityNagpur,Hindi,09:00,Recliner,250₹,20,0
Delhi,NewDelhi,InoxInsigniaAtEpicuriaNehruPlace,Hindi,09:15,Insignia,461₹,36,0
Punjab,Mohali,CinepolisBestechSquareMallMohali,Hindi,09:30,Normal,140₹,22,0
Punjab,Mohali,CinepolisBestechSquareMallMohali,Hindi,09:30,Executive,160₹,59,0
Punjab,Mohali,CinepolisBestechSquareMallMohali,Hindi,09:30,Premium,180₹,30,0
Punjab,Mohali,CinepolisBestechSquareMallMohali,Hindi,09:30,Vip,300₹,9,0
MadhyaPradesh,Katni,CineworldzCinema,Hindi,09:30,Recliner,200₹,10,0
MadhyaPradesh,Katni,CineworldzCinema,Hindi,09:30,Platinum,150₹,62,0
MadhyaPradesh,Katni,CineworldzCinema,Hindi,09:30,Gold,120₹,96,0
MadhyaPradesh,Katni,CineworldzCinema,Hindi,09:30,Silver,100₹,64,0
Gujarat,Anand,InfinityCinemas,Hindi,09:30,Recliner,260₹,19,0
Gujarat,Anand,InfinityCinemas,Hindi,09:30,Platinum,160₹,50,0
Gujarat,Anand,InfinityCinemas,Hindi,09:30,Gold,120₹,60,0
Bihar,Muzaffarpur,CinepolisGrandMallMithanpura,Hindi,09:30,Normal,110₹,26,0
Bihar,Muzaffarpur,CinepolisGrandMallMithanpura,Hindi,09:30,Executive,130₹,109,0
Bihar,Muzaffarpur,CinepolisGrandMallMithanpura,Hindi,09:30,Premium,150₹,46,0
UttarPradesh,Lucknow,WaveLucknow,Hindi,09:30,Classic,130₹,128,0
UttarPradesh,Lucknow,WaveLucknow,Hindi,09:30,Premium,130₹,48,0
Haryana,Gurgaon,InoxGurgaonSapphire83,Hindi,09:30,Club,140₹,40,0
Haryana,Gurgaon,InoxGurgaonSapphire83,Hindi,09:30,RoyalRecliner,230₹,9,0
Haryana,Gurgaon,InoxGurgaonSapphire83,Hindi,09:30,Royal,140₹,152,0
UttarPradesh,Lucknow,CinepolisOneAwadhCenterMallGomtiNagar,Hindi,09:30,Normal,130₹,29,0
UttarPradesh,Lucknow,CinepolisOneAwadhCenterMallGomtiNagar,Hindi,09:30,Executive,130₹,78,0
UttarPradesh,Lucknow,CinepolisOneAwadhCenterMallGomtiNagar,Hindi,09:30,Premium,130₹,39,0
UttarPradesh,Lucknow,CinepolisOneAwadhCenterMallGomtiNagar,Hindi,09:30,Vip,450₹,11,0
Punjab,Hoshiarpur,MirajCinemasJsEminentMallHoshiarpur,Hindi,09:40,Special,100₹,36,0
Punjab,Hoshiarpur,MirajCinemasJsEminentMallHoshiarpur,Hindi,09:40,Executive,100₹,97,2
Gujarat,Bhuj,NyCinemasBhuj,Hindi,09:45,Ex,100₹,54,0
Gujarat,Bhuj,NyCinemasBhuj,Hindi,09:45,No,100₹,36,0
Gujarat,Bhuj,NyCinemasBhuj,Hindi,09:45,Pr,130₹,68,0
Gujarat,Bhuj,NyCinemasBhuj,Hindi,09:45,Ey,150₹,12,0
WestBengal,Kolkata,InoxQuestMallBallygunge,Hindi,09:45,Club,140₹,162,0
WestBengal,Kolkata,InoxQuestMallBallygunge,Hindi,09:45,Executive,140₹,30,0
WestBengal,Kolkata,InoxQuestMallBallygunge,Hindi,09:45,RoyalRecliner,220₹,10,0
WestBengal,Kolkata,InoxQuestMallBallygunge,Hindi,09:45,Royal,140₹,48,9
Delhi,NewDelhi,CinepolisDlfAvenueSaket,Hindi,09:50,Normal,140₹,42,0
Delhi,NewDelhi,CinepolisDlfAvenueSaket,Hindi,09:50,Executive,160₹,59,0
Delhi,NewDelhi,CinepolisDlfAvenueSaket,Hindi,09:50,Vip,400₹,5,0
Delhi,NewDelhi,CinepolisDlfAvenueSaket,Hindi,09:50,Premium,180₹,34,1
Punjab,Bathinda,FunCinemaMittalCityMallVishalNagar,Hindi,09:50,Premium,150₹,59,0
Punjab,Bathinda,FunCinemaMittalCityMallVishalNagar,Hindi,09:50,Executive,140₹,39,0
Punjab,Bathinda,FunCinemaMittalCityMallVishalNagar,Hindi,09:50,Normal,130₹,38,0
Karnataka,Bengaluru,InoxNexusWhitefield,Hindi,10:00,Premiere,130₹,78,0
Karnataka,Bengaluru,InoxNexusWhitefield,Hindi,10:00,Silver,140₹,67,1
WestBengal,Durgapur,CarnivalCityCenterDreamplexBuilding,Hindi,10:00,Economy,89₹,44,0
WestBengal,Durgapur,CarnivalCityCenterDreamplexBuilding,Hindi,10:00,Regular,99₹,70,0
WestBengal,Durgapur,CarnivalCityCenterDreamplexBuilding,Hindi,10:00,Executive,99₹,219,0
WestBengal,Asansol,CarnivalSentrumMallAsansol,Hindi,10:00,Gold,99₹,43,2
WestBengal,Asansol,CarnivalSentrumMallAsansol,Hindi,10:00,Silver,99₹,192,0
WestBengal,Asansol,CarnivalSentrumMallAsansol,Hindi,10:00,Premium,99₹,84,0
Delhi,NewDelhi,PvrPacificSubhashNagarDelhi,Hindi,10:00,Classic,220₹,36,0
Delhi,NewDelhi,PvrPacificSubhashNagarDelhi,Hindi,10:00,Prime,220₹,111,0
Delhi,NewDelhi,PvrPacificSubhashNagarDelhi,Hindi,10:00,PrimePlus,220₹,21,0
Delhi,NewDelhi,PvrPacificSubhashNagarDelhi,Hindi,10:00,Recliner,350₹,10,0
Delhi,NewDelhi,PvrVegasLuxeDwarka,Hindi,10:00,LuxePrimePlus,400₹,6,0
Delhi,NewDelhi,PvrVegasLuxeDwarka,Hindi,10:00,LuxePrime,300₹,24,0
Maharashtra,Mumbai,PaytmImaxInoxRCityGhatkoparW,Hindi,10:00,Insignia,280₹,40,0
Punjab,Batala,SolitaireCinemasBatala,Hindi,10:00,SolitaireClassic,230₹,65,0
Punjab,Batala,SolitaireCinemasBatala,Hindi,10:00,Gold,200₹,78,0
