State,City,Name,Language,Time,Type,Price,Capacity,Booked
Gujarat,Rajkot,InoxRelianceMegaMallRajkot,Gujarati,10:00,Club,160₹,55,0
Gujarat,Rajkot,InoxRelianceMegaMallRajkot,Gujarati,10:00,Executive,140₹,22,0
Gujarat,Rajkot,InoxRelianceMegaMallRajkot,Gujarati,10:00,RoyalRecliners,250₹,6,0
Gujarat,Rajkot,InoxRelianceMegaMallRajkot,Gujarati,10:00,Royal,170₹,29,0
Gujarat,Surat,TheFridayCinemaMotaVarachha,Gujarati,10:00,Recliner,250₹,81,0
Gujarat,Surat,TheFridayCinemaMotaVarachha,Gujarati,10:00,PushBackSeat,150₹,81,0
Gujarat,Surat,TheFridayCinemaMotaVarachha,Gujarati,10:00,Lounger,150₹,81,0
Gujarat,Surat,TheFridayCinemaMotaVarachha,Gujarati,12:30,PushBackSeat,150₹,119,0
Gujarat,Surat,TheFridayCinemaMotaVarachha,Gujarati,12:30,Lounger,150₹,119,0
Gujarat,Surat,InoxRajImperialVarachhaRoad,Gujarati,12:55,Gold,112₹,113,0
Gujarat,Surat,InoxRajImperialVarachhaRoad,Gujarati,12:55,Imperial,260₹,11,2
Gujarat,Surat,InoxRajImperialVarachhaRoad,Gujarati,12:55,Platinum,140₹,53,0
Gujarat,Surat,InoxRajImperialVarachhaRoad,Gujarati,12:55,Silver,100₹,36,0
Gujarat,Vadodara,MovieTimeSSquareMallElloraPark,Gujarati,14:00,Recliner,150₹,9,0
Gujarat,Vadodara,MovieTimeSSquareMallElloraPark,Gujarati,14:00,Premium,100₹,104,0
Gujarat,Vadodara,MovieTimeSSquareMallElloraPark,Gujarati,14:00,Executive,100₹,48,0
Gujarat,Rajkot,CosmoplexMultiplexKalawadRoad,Gujarati,14:15,Crew,180₹,10,0
Gujarat,Ahmedabad,CinemaxShivAshramRoad,Gujarati,15:15,Prime,130₹,64,14
Gujarat,Surat,CityPlusMultiplexDumasRoad,Gujarati,16:15,GoldStar,90₹,10,0
Gujarat,Surat,CityPlusMultiplexDumasRoad,Gujarati,16:15,Gold,110₹,10,0
Gujarat,Surat,CityPlusMultiplexDumasRoad,Gujarati,16:15,Executive,300₹,10,0
Gujarat,Gandhinagar,InoxR16Gandhinagar,Gujarati,16:40,Gold,112₹,118,0
Gujarat,Gandhinagar,InoxR16Gandhinagar,Gujarati,16:40,Platinum,160₹,6,0
Gujarat,Gandhinagar,InoxR16Gandhinagar,Gujarati,16:40,Silver,90₹,20,0
Gujarat,Rajkot,CosmoplexMultiplexKalawadRoad,Gujarati,17:15,Crew,180₹,10,0
Gujarat,Surat,PvrRahulRajMallDumasRoad,Gujarati,17:45,Recliner,350₹,24,5
Gujarat,Surat,PvrRahulRajMallDumasRoad,Gujarati,17:45,Prime,150₹,87,13
Gujarat,Surat,PvrRahulRajMallDumasRoad,Gujarati,17:45,ClassicPlus,140₹,30,0
Gujarat,Surat,PvrRahulRajMallDumasRoad,Gujarati,17:45,Classic,120₹,30,0
Gujarat,Vadodara,CinepolisInorbitMallGorwa,Gujarati,18:00,Premium,150₹,28,2
Gujarat,Vadodara,CinepolisInorbitMallGorwa,Gujarati,18:00,Executive,150₹,116,0
Gujarat,Vadodara,CinepolisInorbitMallGorwa,Gujarati,18:00,Normal,150₹,26,0
Gujarat,Ahmedabad,MirajCityPulseManiNagar,Gujarati,18:45,Gold,160₹,24,0
Gujarat,Gandhinagar,CityPulseCinemasVillageKudasan,Gujarati,18:45,Premiere,110₹,10,0
Gujarat,Gandhinagar,CityPulseCinemasVillageKudasan,Gujarati,18:45,Gold,110₹,10,0
Gujarat,Bhavnagar,TheEntertainmentParkNawapara,Gujarati,19:30,Royal,249₹,22,0
Gujarat,Ahmedabad,PvrAcropolisMallThaltej,Gujarati,19:45,Prime,175₹,42,2
Gujarat,Ahmedabad,PvrAcropolisMallThaltej,Gujarati,19:45,Classic,150₹,42,0
Gujarat,Ahmedabad,PvrAcropolisMallThaltej,Gujarati,19:45,Recliner,500₹,9,0
Gujarat,Ahmedabad,PvrAcropolisMallThaltej,Gujarati,19:45,PrimePlus,225₹,70,14
Gujarat,Junagadh,SurajCineplexJunagadh,Gujarati,21:00,Sofa,220₹,20,0
Gujarat,Junagadh,SurajCineplexJunagadh,Gujarati,21:00,Executive,200₹,70,0
Gujarat,Ahmedabad,PvrArvedTranscube,Gujarati,21:35,Classic,150₹,60,0
Gujarat,Ahmedabad,PvrArvedTranscube,Gujarati,21:35,Prime,175₹,238,27
Gujarat,Ahmedabad,PvrArvedTranscube,Gujarati,21:35,Recliner,350₹,9,0
Gujarat,Ahmedabad,CinepolisNexusOneAhmedabad,Gujarati,22:15,Normal,200₹,37,0
Gujarat,Ahmedabad,CinepolisNexusOneAhmedabad,Gujarati,22:15,Executive,220₹,45,0
Gujarat,Ahmedabad,CinepolisNexusOneAhmedabad,Gujarati,22:15,Premium,250₹,54,7
Gujarat,Surat,InoxVrSuratDumasRoad,Gujarati,22:45,Club,190₹,102,2
Gujarat,Surat,InoxVrSuratDumasRoad,Gujarati,22:45,Executive,170₹,34,0
Gujarat,Surat,InoxVrSuratDumasRoad,Gujarati,22:45,Royal,210₹,54,2
Gujarat,Surat,InoxVrSuratDumasRoad,Gujarati,22:45,RoyalRecliner,370₹,12,0
Gujarat,Rajkot,CosmoplexMultiplexKalawadRoad,Gujarati,23:00,Crew,210₹,10,0
Gujarat,Ahmedabad,ConnplexSmartScienceCity,Gujarati,23:00,Miller,220₹,100,0
