City,Name,Language,Time,Type,Price,Capacity,Booked
Bengaluru,BhumikaDigital2KCinemaGandhiNagar,Kannada,10:30,Balcony,120₹,318,262
Bengaluru,BhumikaDigital2KCinemaGandhiNagar,Kannada,10:30,Middle,100₹,576,512
Mysuru,LidoDolbyDigitalCinemaBNRoad,Kannada,10:30,Balcony,120₹,244,0
Mysuru,LidoDolbyDigitalCinemaBNRoad,Kannada,10:30,Second,100₹,456,0
Hubli,ShringarCinemaHubli,Kannada,12:00,Balcony,100₹,190,0
Hubli,ShringarCinemaHubli,Kannada,12:00,DressCircle,80₹,504,0
Mangalore,PvrForumFizaMallPandeshwar,Kannada,12:20,Classic,150₹,79,0
Bengaluru,PvrVegaBannerghattaRoad,Kannada,12:25,Classic,210₹,86,0
Bengaluru,PvrVegaBannerghattaRoad,Kannada,12:25,Recliner,380₹,9,0
Bengaluru,InoxMantriSquareMalleshwaram,Kannada,12:40,Club,230₹,204,0
Bengaluru,PvrMsrElementsMallTanisandhraMainRoad,Kannada,13:00,Classic,210₹,90,20
Bengaluru,PvrMsrElementsMallTanisandhraMainRoad,Kannada,13:00,Prime,230₹,19,0
Bengaluru,PvrMsrElementsMallTanisandhraMainRoad,Kannada,13:00,Recliner,340₹,11,0
Bengaluru,BhumikaDigital2KCinemaGandhiNagar,Kannada,13:30,Balcony,120₹,318,262
Bengaluru,BhumikaDigital2KCinemaGandhiNagar,Kannada,13:30,Middle,100₹,576,512
Mysuru,LidoDolbyDigitalCinemaBNRoad,Kannada,13:30,Balcony,120₹,244,0
Mysuru,LidoDolbyDigitalCinemaBNRoad,Kannada,13:30,Second,100₹,456,0
Bengaluru,InoxGarudaYelahanka,Kannada,15:05,Club,250₹,104,0
Bengaluru,InoxGarudaYelahanka,Kannada,15:05,Executive,240₹,58,0
Manipal,InoxCentralCinemasLaxmindraNagar,Kannada,15:20,Club,150₹,43,0
Manipal,InoxCentralCinemasLaxmindraNagar,Kannada,15:20,Executive,130₹,40,0
Manipal,InoxCentralCinemasLaxmindraNagar,Kannada,15:20,Royal,250₹,7,0
Bengaluru,InoxShreeGarudaSwagathMallJayanagar,Kannada,15:25,Club,230₹,45,0
Bengaluru,InoxShreeGarudaSwagathMallJayanagar,Kannada,15:25,Executive,200₹,133,0
Bengaluru,BhumikaDigital2KCinemaGandhiNagar,Kannada,16:30,Balcony,120₹,318,262
Bengaluru,BhumikaDigital2KCinemaGandhiNagar,Kannada,16:30,Middle,100₹,576,512
Mysuru,LidoDolbyDigitalCinemaBNRoad,Kannada,16:30,Balcony,120₹,244,0
Mysuru,LidoDolbyDigitalCinemaBNRoad,Kannada,16:30,Second,100₹,456,0
Bengaluru,PvrPhoenixMarketcityMallWhitefieldRoad,Kannada,19:00,Classic,240₹,72,0
Bengaluru,PvrPhoenixMarketcityMallWhitefieldRoad,Kannada,19:00,Recliner,380₹,7,0
Bengaluru,BhumikaDigital2KCinemaGandhiNagar,Kannada,19:15,Balcony,120₹,318,262
Bengaluru,BhumikaDigital2KCinemaGandhiNagar,Kannada,19:15,Middle,100₹,576,512
Mysuru,LidoDolbyDigitalCinemaBNRoad,Kannada,19:30,Balcony,120₹,244,0
Mysuru,LidoDolbyDigitalCinemaBNRoad,Kannada,19:30,Second,100₹,456,0
Bengaluru,PvrVaishnaviSapphireMallYashwantpur,Kannada,21:30,Classic,160₹,85,0
Bengaluru,PvrVaishnaviSapphireMallYashwantpur,Kannada,21:30,Prime,180₹,37,0
Bengaluru,PvrVaishnaviSapphireMallYashwantpur,Kannada,21:30,Recliner,280₹,13,0
