State,City,Name,Language,Time,Type,Price,Capacity,Booked
WestBengal,Kalimpong,DreamTheatreKalimpong,Nepali,11:00,Platinum,200₹,65,42
WestBengal,Kalimpong,DreamTheatreKalimpong,Nepali,11:00,Gold,200₹,52,52
WestBengal,Kalimpong,DreamTheatreKalimpong,Nepali,11:00,Silver,200₹,39,39
WestBengal,Darjeeling,InoxRinkMallLadenLaRoad,Nepali,11:10,Box,140₹,4,0
WestBengal,Darjeeling,InoxRinkMallLadenLaRoad,Nepali,11:10,Economy,90₹,53,0
WestBengal,Darjeeling,InoxRinkMallLadenLaRoad,Nepali,11:10,Executive,100₹,160,0
WestBengal,Darjeeling,InoxRinkMallLadenLaRoad,Nepali,11:10,Royal,112₹,53,0
WestBengal,Kalimpong,DreamTheatreKalimpong,Nepali,14:00,Platinum,200₹,65,42
WestBengal,Kalimpong,DreamTheatreKalimpong,Nepali,14:00,Gold,200₹,52,52
WestBengal,Kalimpong,DreamTheatreKalimpong,Nepali,14:00,Silver,200₹,39,39
WestBengal,Darjeeling,InoxRinkMallLadenLaRoad,Nepali,14:20,Box,190₹,4,0
WestBengal,Darjeeling,InoxRinkMallLadenLaRoad,Nepali,14:20,Economy,112₹,53,0
WestBengal,Darjeeling,InoxRinkMallLadenLaRoad,Nepali,14:20,Executive,112₹,160,6
WestBengal,Darjeeling,InoxRinkMallLadenLaRoad,Nepali,14:20,Royal,140₹,53,19
WestBengal,Siliguri,CarnivalCinemaSiliguri,Nepali,15:30,Special,180₹,42,0
WestBengal,Siliguri,CarnivalCinemaSiliguri,Nepali,15:30,Executive,180₹,197,0
WestBengal,Siliguri,CarnivalCinemaSiliguri,Nepali,15:30,Gold,230₹,46,0
WestBengal,Siliguri,InoxCityCentreMatigara,Nepali,16:55,Club,280₹,176,0
WestBengal,Siliguri,InoxCityCentreMatigara,Nepali,16:55,Executive,250₹,32,0
WestBengal,Siliguri,InoxCityCentreMatigara,Nepali,16:55,Royale,350₹,10,0
WestBengal,Darjeeling,InoxRinkMallLadenLaRoad,Nepali,17:00,Box,190₹,4,0
WestBengal,Darjeeling,InoxRinkMallLadenLaRoad,Nepali,17:00,Economy,112₹,53,0
WestBengal,Darjeeling,InoxRinkMallLadenLaRoad,Nepali,17:00,Executive,112₹,160,11
WestBengal,Darjeeling,InoxRinkMallLadenLaRoad,Nepali,17:00,Royal,140₹,53,4
WestBengal,Kalimpong,DreamTheatreKalimpong,Nepali,17:00,Platinum,200₹,65,42
WestBengal,Kalimpong,DreamTheatreKalimpong,Nepali,17:00,Gold,200₹,52,52
WestBengal,Kalimpong,DreamTheatreKalimpong,Nepali,17:00,Silver,200₹,39,39
WestBengal,Siliguri,CarnivalCinemaSiliguri,Nepali,18:00,Special,180₹,42,0
WestBengal,Siliguri,CarnivalCinemaSiliguri,Nepali,18:00,Executive,180₹,197,0
WestBengal,Siliguri,CarnivalCinemaSiliguri,Nepali,18:00,Gold,230₹,46,0
